,Player,enterYear,retireYear,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,OWS,DWS,WS,OBPM,DBPM,BPM,VORP,TS%,3PAr,FTr,WS/48,FG%,3P%,2P%,eFG%,FT%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,MP_PG,FG_PG,FGA_PG,3P_PG,3PA_PG,2P_PG,2PA_PG,FT_PG,FTA_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
3387,Shane Battier,2002,2014,SF,1059,764,32379,3211,7328,1352,3521,1859,3807,1258,1699,1363,3092,4455,1902,1057,987,957,2366,9032,12.3,2.9,2.5,5.4,0.9,1.8,2.7,2.7,0.558,0.519,0.212,0.117,0.433,0.378,0.482,0.531,0.744,0.049,0.111,0.08,0.088,0.017,0.022,0.105,0.124,30.6,3.0,6.9,1.3,3.3,1.8,3.6,1.2,1.6,1.3,2.9,4.2,1.8,1.0,0.9,0.9,2.2,8.5
3388,Shane Edwards,2014,2014,SF,2,0,12,1,3,0,0,1,3,0,0,1,1,2,0,0,0,1,1,2,-1.0,0.0,0.0,0.0,-10.5,-4.7,-15.2,0.0,0.333,0.0,0.0,-0.141,0.333,,0.333,0.333,,0.091,0.096,0.093,0.0,0.0,0.0,0.25,0.149,6.0,0.5,1.5,0.0,0.0,0.5,1.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0
3389,Shane Heal,1997,2004,PG,49,0,308,33,121,24,83,9,38,7,10,3,19,22,38,4,3,22,22,97,5.2,-0.3,0.1,-0.2,-3.8,-3.7,-7.5,-0.2,0.399,0.71,0.13,-0.046,0.28,0.265,0.344,0.373,0.7,0.013,0.063,0.038,0.166,0.007,0.005,0.153,0.212,6.3,0.7,2.5,0.5,1.7,0.2,0.8,0.1,0.2,0.1,0.4,0.4,0.8,0.1,0.1,0.4,0.4,2.0
3390,Shane Larkin,2014,2016,PG,202,39,4105,461,1071,86,262,375,809,160,210,68,330,398,639,214,22,268,317,1168,10.8,0.3,0.7,1.0,-2.1,-1.0,-3.1,-0.2,0.488,0.254,0.192,0.025,0.418,0.326,0.45,0.459,0.733,0.02,0.089,0.054,0.23,0.027,0.004,0.19,0.162,20.3,2.3,5.3,0.4,1.3,1.9,4.0,0.8,1.0,0.3,1.6,2.0,3.2,1.1,0.1,1.3,1.6,5.8
3391,Shannon Brown,2007,2015,SG,506,65,8297,1344,3211,299,900,1045,2311,510,642,201,651,852,522,330,100,458,633,3497,8.0,0.0,0.6,0.6,-4.9,-1.3,-6.3,-0.1,0.468,0.217,0.242,-0.026,0.392,0.283,0.412,0.429,0.743,0.028,0.082,0.055,0.091,0.022,0.011,0.153,0.226,16.4,2.7,6.3,0.6,1.8,2.1,4.6,1.0,1.3,0.4,1.3,1.7,1.0,0.7,0.2,0.9,1.3,6.9
3392,Shaquille O'Neal,1993,2011,C,1268,1258,43666,11661,20015,1,22,11660,19993,6105,11590,4375,9278,13653,3119,771,2820,3491,4374,29428,24.7,5.5,3.3,8.8,2.4,1.5,3.9,3.6,0.588,0.001,0.587,0.186,0.587,0.045,0.588,0.587,0.521,0.114,0.235,0.176,0.131,0.009,0.044,0.134,0.285,34.4,9.2,15.8,0.0,0.0,9.2,15.8,4.8,9.1,3.5,7.3,10.8,2.5,0.6,2.2,2.8,3.4,23.2
3393,Shareef Abdur-Rahim,1997,2008,PF,915,760,31566,5935,12569,163,553,5772,12016,4379,5372,2058,4820,6878,2283,888,675,2320,2546,16412,17.9,4.0,1.6,5.7,0.6,-0.4,0.2,1.6,0.533,0.04,0.411,0.111,0.455,0.287,0.462,0.461,0.83,0.08,0.167,0.124,0.131,0.015,0.014,0.129,0.239,34.5,6.5,13.7,0.2,0.6,6.3,13.1,4.8,5.9,2.2,5.3,7.5,2.5,1.0,0.7,2.5,2.8,17.9
3394,Sharone Wright,1995,1998,C,260,153,5965,1025,2217,2,15,1023,2202,586,937,567,812,1379,156,112,252,464,725,2638,13.2,-0.2,0.7,0.4,-3.8,-2.4,-6.2,-0.9,0.508,0.007,0.423,0.024,0.472,0.167,0.474,0.473,0.603,0.093,0.165,0.128,0.067,0.008,0.025,0.145,0.229,22.9,3.9,8.5,0.0,0.1,3.9,8.5,2.3,3.6,2.2,3.1,5.3,0.6,0.4,1.0,1.8,2.8,10.1
3395,Sharrod Ford,2006,2006,PF,3,0,13,2,3,0,0,2,3,0,0,1,2,3,0,0,1,2,7,4,0.6,0.0,0.0,0.0,-8.8,-1.6,-10.3,0.0,0.667,0.0,0.0,-0.032,0.667,,0.667,0.667,,0.087,0.167,0.128,0.0,0.0,0.054,0.4,0.172,4.3,0.7,1.0,0.0,0.0,0.7,1.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.3,0.7,2.3,1.3
3396,Shaun Livingston,2005,2017,PG,812,219,17574,2169,4473,13,76,2156,4397,966,1203,467,1538,2005,2594,592,307,1080,1507,5317,11.6,0.8,0.9,1.7,-2.5,0.0,-2.5,0.1,0.515,0.021,0.25,0.068,0.47,0.135,0.477,0.47,0.824,0.026,0.102,0.065,0.212,0.017,0.012,0.185,0.15,21.6,2.7,5.5,0.0,0.1,2.7,5.4,1.2,1.5,0.6,1.9,2.5,3.2,0.7,0.4,1.3,1.9,6.5
3397,Shavlik Randolph,2006,2015,PF,173,7,1381,144,340,1,11,143,329,89,163,174,241,415,41,50,42,65,218,378,11.6,0.0,0.2,0.2,-4.7,-1.1,-5.8,-0.0,0.427,0.04,0.381,0.036,0.393,0.25,0.4,0.396,0.585,0.167,0.205,0.186,0.065,0.015,0.025,0.143,0.197,8.0,0.8,2.0,0.0,0.1,0.8,1.9,0.5,0.9,1.0,1.4,2.4,0.2,0.3,0.2,0.4,1.3,2.2
3398,Shawn Bradley,1994,2005,C,984,622,24148,3506,7713,5,51,3501,7662,1640,2321,2185,4332,6517,688,621,2655,1372,3090,8657,15.7,0.6,2.4,2.9,-3.1,3.2,0.0,0.8,0.504,0.006,0.31,0.091,0.459,0.086,0.462,0.46,0.725,0.099,0.201,0.149,0.047,0.014,0.078,0.136,0.181,24.5,3.6,7.8,0.0,0.1,3.6,7.8,1.7,2.4,2.2,4.4,6.6,0.7,0.6,2.7,1.4,3.1,8.8
3399,Shawn Kemp,1990,2003,C,1051,728,29293,5505,11278,33,119,5472,11159,4304,5805,3026,5808,8834,1704,1185,1279,2766,3826,15347,18.3,2.7,3.7,6.4,-0.4,1.5,1.0,2.0,0.545,0.011,0.491,0.137,0.481,0.221,0.484,0.483,0.745,0.12,0.231,0.175,0.094,0.021,0.031,0.165,0.246,27.9,5.2,10.7,0.0,0.1,5.2,10.6,4.1,5.5,2.9,5.5,8.4,1.6,1.1,1.2,2.6,3.6,14.6
3400,Shawn Long,2017,2017,C,18,0,234,61,109,7,19,54,90,19,35,41,44,85,13,9,9,13,49,148,24.1,0.6,0.3,0.9,3.4,0.0,3.4,0.3,0.595,0.174,0.321,0.195,0.56,0.368,0.6,0.592,0.543,0.193,0.208,0.2,0.107,0.019,0.031,0.095,0.254,13.0,3.4,6.1,0.4,1.1,3.0,5.0,1.1,1.9,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2
3401,Shawn Marion,2000,2015,SF,1295,1192,44882,8071,16631,867,2641,7204,13990,2554,3174,3048,8285,11333,2475,1972,1384,1941,2817,19563,17.9,3.5,3.4,6.9,0.6,2.1,2.6,2.9,0.537,0.146,0.184,0.136,0.485,0.278,0.516,0.508,0.79,0.08,0.205,0.143,0.092,0.022,0.022,0.102,0.196,34.7,6.2,12.8,0.7,2.0,5.6,10.8,2.0,2.5,2.4,6.4,8.8,1.9,1.5,1.1,1.5,2.2,15.1
3402,Shawn Respert,1996,1999,SG,270,9,3756,504,1192,148,435,356,757,206,252,132,233,365,278,145,10,203,307,1362,10.8,0.4,0.1,0.4,-1.6,-2.7,-4.3,-0.2,0.509,0.376,0.236,0.033,0.407,0.306,0.469,0.463,0.803,0.037,0.08,0.058,0.128,0.018,0.002,0.15,0.184,13.9,1.9,4.4,0.5,1.6,1.3,2.8,0.8,0.9,0.5,0.9,1.4,1.0,0.5,0.0,0.8,1.1,5.0
3403,Shawne Williams,2007,2015,SF,377,80,6455,771,1912,339,990,432,922,229,297,283,828,1111,264,152,177,227,791,2110,9.4,0.4,0.6,1.0,-2.0,-0.9,-3.0,0.0,0.481,0.497,0.144,0.042,0.38,0.291,0.454,0.456,0.786,0.058,0.145,0.101,0.06,0.011,0.022,0.096,0.162,17.1,2.0,5.1,0.9,2.6,1.1,2.4,0.6,0.8,0.8,2.2,2.9,0.7,0.4,0.5,0.6,2.1,5.6
3404,Shawnelle Scott,1997,2002,C,105,11,634,78,168,0,0,78,168,33,71,104,124,228,20,14,23,36,123,189,14.0,0.1,0.2,0.3,-3.3,-1.0,-4.3,-0.0,0.474,0.0,0.498,0.114,0.463,,0.463,0.463,0.46,0.189,0.226,0.207,0.042,0.01,0.033,0.129,0.179,6.0,0.7,1.6,0.0,0.0,0.7,1.6,0.3,0.7,1.0,1.2,2.2,0.2,0.1,0.2,0.3,1.2,1.8
3405,Shayne Whittington,2015,2016,PF,27,0,149,24,53,1,8,23,45,19,25,15,26,41,9,6,3,10,25,68,13.7,0.1,0.2,0.2,-2.4,0.5,-2.0,0.0,0.505,0.162,0.365,0.096,0.454,0.084,0.528,0.46,0.641,0.119,0.19,0.154,0.102,0.018,0.018,0.192,0.21,5.5,0.9,2.0,0.0,0.3,0.9,1.7,0.7,0.9,0.6,1.0,1.5,0.3,0.2,0.1,0.4,0.9,2.5
3406,Shea Seals,1998,1998,SG,4,0,9,1,8,0,3,1,5,2,4,3,1,4,0,1,0,0,1,4,4.9,-0.1,0.0,-0.1,-10.6,-14.0,-24.6,-0.1,0.205,0.375,0.5,-0.27,0.125,0.0,0.2,0.125,0.5,0.387,0.123,0.251,0.0,0.057,0.0,0.0,0.478,2.2,0.2,2.0,0.0,0.8,0.2,1.2,0.5,1.0,0.8,0.2,1.0,0.0,0.2,0.0,0.0,0.2,1.0
3407,Shelden Williams,2007,2012,C,529,142,7785,855,1865,2,13,853,1852,611,832,739,1454,2193,226,246,229,416,1033,2323,13.0,0.4,0.7,1.1,-3.2,-0.2,-3.4,-0.2,0.525,0.007,0.477,0.088,0.462,0.071,0.465,0.462,0.732,0.111,0.22,0.165,0.046,0.017,0.023,0.146,0.161,14.7,1.6,3.5,0.0,0.0,1.6,3.5,1.2,1.6,1.4,2.7,4.1,0.4,0.5,0.4,0.8,2.0,4.4
3408,Sheldon McClellan,2017,2017,SG,30,3,287,30,75,7,30,23,45,23,27,4,30,34,15,8,2,5,17,90,10.1,0.3,0.2,0.5,-2.1,-1.5,-3.6,-0.1,0.518,0.4,0.36,0.076,0.4,0.233,0.511,0.447,0.852,0.016,0.117,0.067,0.07,0.014,0.006,0.054,0.14,9.6,1.0,2.5,0.2,1.0,0.8,1.5,0.8,0.9,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0
3409,Shellie McMillon,1959,1962,SF,325,0,6202,1246,2850,0,0,1246,2850,543,868,0,0,1939,291,0,0,0,950,3035,13.0,0.9,0.7,1.6,,,,,0.455,,0.329,0.06,0.421,,0.421,0.421,0.607,,,,,,,,,19.1,3.8,8.8,0.0,0.0,3.8,8.8,1.7,2.7,0.0,0.0,6.0,0.9,0.0,0.0,0.0,2.9,9.3
3410,Shelton Jones,1989,1989,SF,102,68,1364,186,418,0,2,186,416,116,160,64,162,226,84,42,30,94,116,488,13.8,-0.0,0.2,0.2,-1.6,0.7,-1.0,-0.2,0.508,0.003,0.319,0.064,0.464,0.0,0.466,0.464,0.695,0.08,0.099,0.089,0.119,0.036,0.01,0.168,0.172,13.4,1.8,4.1,0.0,0.0,1.8,4.1,1.1,1.6,0.6,1.6,2.2,0.8,0.4,0.3,0.9,1.1,4.8
3411,Shelvin Mack,2012,2017,PG,413,80,7255,1064,2476,265,821,799,1655,292,395,93,702,795,1221,248,15,534,504,2685,10.8,0.2,0.7,0.9,-2.6,-2.0,-4.6,-0.0,0.504,0.348,0.136,0.022,0.438,0.285,0.535,0.486,0.693,0.012,0.099,0.056,0.275,0.017,0.001,0.199,0.208,17.6,2.6,6.0,0.6,2.0,1.9,4.0,0.7,1.0,0.2,1.7,1.9,3.0,0.6,0.0,1.3,1.2,6.5
3412,Sherell Ford,1996,1996,SF,28,1,139,30,80,4,25,26,55,26,34,12,12,24,5,8,1,6,27,90,16.4,0.1,0.2,0.4,-1.0,-3.9,-4.9,-0.1,0.474,0.313,0.425,0.124,0.375,0.16,0.473,0.4,0.765,0.107,0.097,0.102,0.065,0.029,0.006,0.059,0.324,5.0,1.1,2.9,0.1,0.9,0.9,2.0,0.9,1.2,0.4,0.4,0.9,0.2,0.3,0.0,0.2,1.0,3.2
3413,Sherman Douglas,1990,2001,PG,886,550,24235,3797,7824,195,696,3602,7128,1834,2687,626,1289,1915,5144,873,90,2023,1856,9623,14.1,1.6,0.7,2.3,-0.2,-2.3,-2.5,0.2,0.529,0.091,0.35,0.062,0.478,0.201,0.501,0.49,0.691,0.028,0.064,0.046,0.304,0.018,0.003,0.187,0.197,27.4,4.3,8.8,0.2,0.8,4.1,8.0,2.1,3.0,0.7,1.5,2.2,5.8,1.0,0.1,2.3,2.1,10.9
3414,Sherron Collins,2011,2011,PG,20,0,66,7,25,2,10,5,15,1,1,0,5,5,8,2,0,4,2,17,3.6,-0.2,0.0,-0.2,-6.9,-3.3,-10.2,-0.1,0.334,0.4,0.04,-0.121,0.28,0.2,0.333,0.32,1.0,0.0,0.092,0.046,0.196,0.016,0.0,0.136,0.209,3.3,0.3,1.2,0.1,0.5,0.2,0.8,0.1,0.1,0.0,0.2,0.2,0.4,0.1,0.0,0.2,0.1,0.8
3415,Sherwin Raiken,1953,1953,G,6,0,63,3,21,0,0,3,21,3,8,0,0,8,6,0,0,0,10,9,-3.2,-0.4,0.1,-0.3,,,,,0.184,,0.381,-0.253,0.143,,0.143,0.143,0.375,,,,,,,,,10.5,0.5,3.5,0.0,0.0,0.5,3.5,0.5,1.3,0.0,0.0,1.3,1.0,0.0,0.0,0.0,1.7,1.5
3416,Si Green,1957,1966,G-F,550,0,14241,1878,4896,0,0,1878,4896,1276,1895,0,0,2404,1768,0,0,0,1548,5032,10.9,0.2,0.8,1.0,,,,,0.432,,0.418,0.042,0.375,,0.375,0.375,0.654,,,,0.15,,,,,25.9,3.4,8.9,0.0,0.0,3.4,8.9,2.3,3.4,0.0,0.0,4.4,3.2,0.0,0.0,0.0,2.8,9.1
3417,Sid Catlett,1972,1972,SF,9,0,40,2,9,0,0,2,9,2,9,0,0,4,1,0,0,0,3,6,-1.4,-0.2,0.0,-0.2,,,,,0.231,,1.0,-0.197,0.222,,0.222,0.222,0.222,,,0.05,0.03,,,,,4.4,0.2,1.0,0.0,0.0,0.2,1.0,0.2,1.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.3,0.7
3418,Sidney Green,1984,1993,PF,718,242,13576,2027,4475,1,29,2026,4446,1118,1512,1332,2914,4246,659,375,228,1058,1834,5173,11.6,0.1,1.4,1.5,-3.3,-0.2,-3.5,-0.2,0.49,0.01,0.339,0.061,0.434,0.037,0.438,0.434,0.762,0.11,0.245,0.178,0.07,0.012,0.01,0.17,0.181,18.9,2.8,6.2,0.0,0.0,2.8,6.2,1.6,2.1,1.9,4.1,5.9,0.9,0.5,0.3,1.5,2.6,7.2
3419,Sidney Lowe,1984,1990,PG,214,40,3612,208,567,4,31,204,536,170,220,85,266,351,799,202,9,204,310,590,9.6,0.1,0.6,0.7,-4.0,-1.2,-5.2,-0.2,0.419,0.046,0.318,0.052,0.351,0.067,0.366,0.353,0.827,0.022,0.08,0.05,0.319,0.024,0.001,0.254,0.097,16.9,1.0,2.6,0.0,0.1,1.0,2.5,0.8,1.0,0.4,1.2,1.6,3.7,0.9,0.0,1.0,1.4,2.8
3420,Sidney Moncrief,1980,1991,SG,767,513,23150,4117,8198,110,387,4007,7811,3587,4319,1424,2151,3575,2793,924,228,1551,1635,11931,17.7,5.6,2.6,8.2,2.7,0.4,3.1,3.1,0.588,0.069,0.518,0.173,0.498,0.214,0.514,0.508,0.827,0.067,0.1,0.084,0.167,0.019,0.006,0.139,0.198,30.2,5.4,10.7,0.1,0.5,5.2,10.2,4.7,5.6,1.9,2.8,4.7,3.6,1.2,0.3,2.0,2.1,15.6
3421,Sidney Wicks,1972,1981,PF,760,0,25762,5046,11002,0,2,5046,11000,2711,3955,1539,3268,6620,2437,592,431,667,2524,12803,15.3,2.2,2.0,4.2,-0.2,0.5,0.3,1.6,0.497,0.003,0.373,0.072,0.457,0.0,0.457,0.457,0.661,0.083,0.17,0.128,0.134,0.014,0.012,0.201,0.173,33.9,6.6,14.5,0.0,0.0,6.6,14.5,3.6,5.2,2.0,4.3,8.7,3.2,0.8,0.6,0.9,3.3,16.8
3422,Sim Bhullar,2015,2015,C,3,0,3,1,2,0,0,1,2,0,0,0,1,1,1,0,1,0,0,2,44.3,0.0,0.0,0.0,9.4,17.1,26.6,0.0,0.5,0.0,0.0,0.389,0.5,,0.5,0.5,,0.0,0.365,0.189,0.785,0.0,0.263,0.0,0.294,1.0,0.3,0.7,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.7
3423,Skal Labissiere,2017,2017,PF,33,12,612,117,218,3,8,114,210,52,74,51,111,162,27,16,13,37,64,289,16.8,0.7,0.5,1.3,-1.7,-0.9,-2.6,-0.1,0.577,0.037,0.339,0.099,0.537,0.375,0.543,0.544,0.703,0.097,0.207,0.153,0.075,0.013,0.019,0.129,0.213,18.5,3.5,6.6,0.1,0.2,3.5,6.4,1.6,2.2,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8
3424,Skeeter Henry,1994,1994,SG,4,0,15,1,5,0,2,1,3,2,4,0,2,2,4,0,0,1,1,4,5.6,0.0,0.0,0.0,-5.8,-4.4,-10.2,0.0,0.296,0.4,0.8,-0.087,0.2,0.0,0.333,0.2,0.5,0.0,0.148,0.075,0.332,0.0,0.0,0.129,0.217,3.8,0.2,1.2,0.0,0.5,0.2,0.8,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.2,0.2,1.0
3425,Skip Harlicka,1969,1969,PG,26,0,218,41,90,0,0,41,90,24,31,0,0,16,37,0,0,0,29,106,14.8,0.4,0.2,0.5,,,,,0.511,,0.344,0.119,0.456,,0.456,0.456,0.774,,,,0.234,,,,,8.4,1.6,3.5,0.0,0.0,1.6,3.5,0.9,1.2,0.0,0.0,0.6,1.4,0.0,0.0,0.0,1.1,4.1
3426,Skippy Whitaker,1955,1955,PG,3,0,15,1,6,0,0,1,6,0,0,0,0,1,1,0,0,0,4,2,-8.7,-0.1,0.0,-0.1,,,,,0.167,,0.0,-0.283,0.167,,0.167,0.167,,,,,,,,,,5.0,0.3,2.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,1.3,0.7
3427,Slater Martin,1950,1960,PG,811,0,24290,2876,7960,0,0,2876,7960,2303,3011,0,0,2590,3429,0,0,0,2431,8055,11.2,1.5,2.3,3.8,,,,,0.433,,0.385,0.08,0.36,,0.36,0.36,0.756,,,,,,,,,30.0,3.5,9.8,0.0,0.0,3.5,9.8,2.8,3.7,0.0,0.0,3.2,4.2,0.0,0.0,0.0,3.0,9.9
3428,Slavko Vranes,2004,2004,C,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-20.4,0.0,0.0,0.0,-16.1,-5.3,-21.4,0.0,0.0,0.0,0.0,-0.371,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3429,Sleepy Floyd,1983,1995,SG,1110,674,30145,5094,11511,542,1696,4552,9815,3297,4027,759,2168,2927,5857,1273,244,2580,2296,14027,14.3,1.9,1.4,3.4,-0.1,-1.3,-1.4,0.7,0.512,0.151,0.342,0.078,0.428,0.296,0.449,0.451,0.805,0.029,0.079,0.054,0.255,0.019,0.005,0.163,0.213,27.2,4.6,10.4,0.5,1.5,4.1,8.8,3.0,3.6,0.7,2.0,2.6,5.3,1.1,0.2,2.3,2.1,12.6
3430,Slick Leonard,1957,1963,PG,426,0,11632,1574,4510,0,0,1574,4510,1056,1418,0,0,1217,1427,0,0,0,915,4204,9.8,-0.5,1.1,0.6,,,,,0.405,,0.333,0.012,0.342,,0.342,0.342,0.735,,,,,,,,,27.3,3.7,10.6,0.0,0.0,3.7,10.6,2.5,3.3,0.0,0.0,2.9,3.3,0.0,0.0,0.0,2.1,9.9
3431,Slick Watts,1974,1979,PG,508,0,13097,1821,4434,0,0,1821,4434,789,1324,515,1062,1577,2972,1069,142,407,1498,4431,13.4,-0.3,2.1,1.8,-0.5,1.0,0.4,1.4,0.437,,0.292,0.047,0.405,,0.405,0.405,0.599,0.039,0.081,0.06,0.29,0.035,0.007,0.213,0.174,25.8,3.6,8.7,0.0,0.0,3.6,8.7,1.6,2.6,1.0,2.1,3.1,5.9,2.1,0.3,0.8,2.9,8.7
3432,Sly Williams,1980,1986,SF,305,54,6617,1322,2765,11,68,1311,2697,672,971,489,798,1287,603,328,55,540,722,3327,12.2,0.7,1.2,1.9,-1.9,-0.6,-2.5,0.6,0.469,0.054,0.384,0.037,0.414,0.136,0.429,0.416,0.683,0.095,0.139,0.117,0.116,0.021,0.005,0.15,0.242,21.7,4.3,9.1,0.0,0.2,4.3,8.8,2.2,3.2,1.6,2.6,4.2,2.0,1.1,0.2,1.8,2.4,10.9
3433,Smush Parker,2003,2008,PG,318,186,7805,990,2356,310,929,680,1427,392,555,127,595,722,890,365,50,559,682,2682,8.1,0.0,0.7,0.7,-3.6,-1.4,-5.0,0.0,0.48,0.37,0.22,-0.029,0.399,0.273,0.468,0.45,0.706,0.024,0.081,0.052,0.192,0.022,0.005,0.216,0.202,24.5,3.1,7.4,1.0,2.9,2.1,4.5,1.2,1.7,0.4,1.9,2.3,2.8,1.1,0.2,1.8,2.1,8.4
3434,Solomon Alabi,2011,2012,C,26,0,181,16,51,0,0,16,51,7,10,22,39,61,5,4,11,8,16,39,8.1,-0.1,0.1,0.0,-6.9,0.8,-6.1,-0.1,0.303,0.0,0.177,-0.029,0.28,,0.28,0.28,0.438,0.141,0.224,0.184,0.043,0.014,0.043,0.136,0.158,7.0,0.6,2.0,0.0,0.0,0.6,2.0,0.3,0.4,0.8,1.5,2.3,0.2,0.2,0.4,0.3,0.6,1.5
3435,Solomon Hill,2014,2017,SF,249,152,5847,544,1359,193,575,351,784,304,370,169,659,828,394,179,63,243,446,1585,9.5,0.5,1.6,2.2,-1.9,1.2,-0.7,0.6,0.531,0.456,0.237,0.081,0.413,0.326,0.491,0.487,0.836,0.038,0.134,0.087,0.094,0.015,0.009,0.158,0.13,23.5,2.2,5.5,0.8,2.3,1.4,3.1,1.2,1.5,0.7,2.6,3.3,1.6,0.7,0.3,1.0,1.8,6.4
3436,Solomon Jones,2007,2014,PF,302,13,3384,325,706,1,9,324,697,255,352,289,423,712,108,67,165,179,597,906,7.5,0.2,0.4,0.5,-4.8,0.5,-4.3,-0.1,0.43,0.012,0.441,0.03,0.366,0.1,0.371,0.367,0.71,0.105,0.129,0.117,0.039,0.011,0.033,0.242,0.13,11.2,1.1,2.3,0.0,0.0,1.1,2.3,0.8,1.2,1.0,1.4,2.4,0.4,0.2,0.5,0.6,2.0,3.0
